"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"06-Jan-2020","EQ","2,205.00","2,225.95","2,187.90","2,200.65","2,201.35","2,200.45","2,204.89","2,296.20","1,808.00",3023209,"6,665,855,309.10",135360
"03-Jan-2020","EQ","2,164.00","2,223.00","2,164.00","2,157.65","2,201.00","2,200.65","2,199.26","2,296.20","1,808.00",4655761,"10,239,206,390.20",123516
"02-Jan-2020","EQ","2,179.95","2,179.95","2,149.20","2,167.60","2,157.00","2,157.65","2,158.63","2,296.20","1,808.00",2380752,"5,139,156,143.05",99242
"01-Jan-2020","EQ","2,168.00","2,183.90","2,154.00","2,161.70","2,170.00","2,167.60","2,170.54","2,296.20","1,808.00",1354908,"2,940,882,381.95",44438
"31-Dec-2019","EQ","2,189.00","2,197.00","2,157.45","2,183.20","2,165.00","2,161.70","2,171.67","2,296.20","1,808.00",1909289,"4,146,354,804.75",69597
"30-Dec-2019","EQ","2,207.00","2,225.00","2,177.10","2,198.50","2,183.35","2,183.20","2,194.63","2,296.20","1,808.00",2288830,"5,023,140,879.40",84027
"27-Dec-2019","EQ","2,208.00","2,226.40","2,176.00","2,201.95","2,209.90","2,198.50","2,192.11","2,296.20","1,808.00",2720261,"5,963,118,728.70",93892
"26-Dec-2019","EQ","2,216.40","2,229.00","2,195.20","2,215.60","2,202.00","2,201.95","2,207.75","2,296.20","1,808.00",1880367,"4,151,371,219.35",89812
"24-Dec-2019","EQ","2,239.00","2,243.55","2,211.15","2,231.70","2,216.00","2,215.60","2,223.00","2,296.20","1,808.00",1805896,"4,014,504,828.20",100655
"23-Dec-2019","EQ","2,210.00","2,241.95","2,210.00","2,222.90","2,236.00","2,231.70","2,229.75","2,296.20","1,808.00",2247329,"5,010,982,045.90",113685
"20-Dec-2019","EQ","2,220.00","2,246.70","2,208.25","2,229.05","2,219.00","2,222.90","2,225.89","2,296.20","1,808.00",5548338,"12,349,976,608.60",158986
"19-Dec-2019","EQ","2,179.80","2,236.50","2,167.55","2,167.75","2,231.70","2,229.05","2,202.61","2,296.20","1,808.00",6251505,"13,769,608,434.50",181580
"18-Dec-2019","EQ","2,174.00","2,203.45","2,153.00","2,164.95","2,166.80","2,167.75","2,182.48","2,296.20","1,808.00",8251081,"18,007,821,655.85",198563
"17-Dec-2019","EQ","2,126.50","2,169.00","2,119.00","2,126.75","2,168.70","2,164.95","2,154.70","2,296.20","1,808.00",6059673,"13,056,790,687.25",217425
"16-Dec-2019","EQ","2,096.00","2,136.00","2,080.30","2,071.25","2,130.00","2,126.75","2,116.76","2,296.20","1,808.00",5574177,"11,799,218,410.35",172181
